article,highlights,id
"(CNN) -- We enjoyed some chuckles last week over Spotify's list of its most misquoted songs. Looks like you did, too. In case you missed it, our story on this cited classic misunderstood lyrics by everyone from Jimi Hendrix (""Excuse me while I kiss this guy"") to Creedence Clearwater Revival (""there's a bathroom on the right""). While it's hard to top Elton John's ""Hold me closer, Tony Danza,"" CNN commenters offered up many worthy suggestions for other well-known songs with confusing lyrics. Some submissions appeared to be sincere misunderstandings of the actual songs, while others were clearly jokes. In some cases, the garbled lyric was better than the real one. Well done, clever readers! Here are 10 more of our favorites: . -- ""Reverend blue jeans,"" by Neil Diamond. Actual lyric: ""Forever in blue jeans."" (Submitted by CNN commenter Meerkat) -- ""I left Jermaine down in Africa,"" by Toto. Actual lyric: ""I bless the rain down in Africa."" (Timothy A. Johnson) -- ""Like a virgin, touched for the 41st time,"" by Madonna. Actual lyric: ""Like a virgin, touched for the very first time."" (AA) -- ""Lucy in disguise with diamonds,"" by the Beatles. Actual lyric: ""Lucy in the sky with diamonds."" (Jayme Rosenberger) -- ""Israeli men! Hallelujah!"" by the Weather Girls. Actual lyric: ""It's raining men! Hallelujah!"" (Fire Ant Queen Bachmann) -- ""Open condom style,"" by Psy. Actual lyric: ""Oppan Gangnam style."" (Truth Hurts) -- ""I want to rock and roll all night, and part of every day,"" by Kiss. Actual lyric: ""I want to rock and roll all night, and party every day."" (BethP) -- ''It doesn't make a difference if we're naked or not,"" by Bon Jovi. Actual lyric: ""It doesn't make a difference if we make it or not'."" (ThreePeas) -- ""Walking in the middle of the land,"" from the much-recorded holiday song, ""Winter Wonderland."" Actual lyric: ""Walking in a winter wonderland."" (Bob Cummins) Top prize, however, goes to Eddie Money's 1978 hit ""Two Tickets to Paradise,"" which somehow inspired a whole playlist of tortured titles: . -- ""I've got ... two tricks and a pair of dice"" (Ben) -- ""2 ticks and a parasite"" (Lee Ingham) -- ""two crickets and pair of mice"" (Train4499) -- ""two Chiclets to sterilize"" (allmosttoast) -- ""2 chickens to paralyze"" (a guest user). Got any more? Rock on in the comments. Our five favorite ALL-CAPS rants . Astronaut sings Bowie's 'Space Oddity' in zero gravity .","CNN commenters offer more well-known songs with misunderstood lyrics .
Suggestions were made in response to a story last week on Spotify's song list .
No, the Beatles never sang ""Lucy in disguise with diamonds""",d64ccb594267a6cb5e215b1f2ae17f7348f11bba
"(CNN) -- Fast growing Abu Dhabi carrier Etihad is spreading its wings again by agreeing to a 49% stake in Italian loss-making airline Alitalia. The two parties put out a brief, joint statement which said they agreed to ""principal terms,"" although the financial details were not disclosed. When the Alitalia board gave a green light to the offer on June 15, Italy's Transport Minister Maurizio Lupi said that Etihad would make an upfront investment of $760 million and would commit to another $700 million by 2018. There are reports this could be even higher. This represents the biggest foreign stake of a European carrier, taking it to the 49% limit set by European Commission. Etihad becomes the biggest shareholder. Etihad is expected to cut up to 2,200 jobs as part of the agreement. The company also want to ensure Etihad will not carry an unfair burden of Alitalia's $1.3 billion in debt. Alitalia's unionized staff have resisted deep cuts over the past decade even though losses continued to mount for the flag carrier. The Italian government along with two major banks, Intesa Saopaolo and UniCredit, stepped in with a $680 million recapitalization in 2013. This reduced the stake of Air France-KLM, which had no desire to pump more money into the operation, to 7%. Italian officials have indicated that Alitalia is losing about $1.6 million a day, well over a half billion dollars a year. In April, Italy's Finance Minister Pier Carlo Padoan told me it was important for the government of Prime Minister Matteo Renzi to consummate this transaction as a signal the country is open for business. This deal represents the latest move by the Abu Dhabi carrier and its CEO James Hogan to build its network to more than 400 destinations. It has taken positions in seven carriers including Air Berlin, Air Serbia and Aer Lingus in Europe. It has also looked East, with stakes in stakes in Jet Airways of India and Virgin Australia. Etihad would not comment beyond its joint-statement, but Hogan spelled out his strategy during our interview at the Dubai Air Show last November. ""Having that network offering is key. But why do we all have to duplicate our overhead?"" Hogan said. He pointed to the need for ""centers of excellence"" with the ""lowest unit cost, whether it's reservations, whether it's part of training. Cost reduction is as important as exceeding customer expectation."" The challenge for Hogan is proving his team can turn around loss-makers like Air Berlin and Alitalia, while also picking up passengers for Etihad. Read more from John Defterios: Iraq's 'new reality' shakes global oil markets . Read more: Etihad Airways to offer live inflight sports action .","Abu Dhabi carrier Etihad agreed to a 49% stake in Italian loss-making airline Alitalia .
It is the biggest foreign stake of a European carrier, taking it to the limit set by EU .
Italian officials have indicated that Alitalia is losing about $1.6 million a day .",39f90b2d89c832faa8b33b988ea186904d449dfd
"(CNN) -- Incredible architecture and art are splendid and interesting enough but when I go to Italy, I want to eat. Which is why, after a dozen trips to the country, I decided to settle into the city of Bologna for a few weeks and consume as much as I possibly could. Now, every Italian will tell you that their region makes the best food. But for many, the best Italian food comes from the region of Emilia-Romagna, of which Bologna is the capital. Meat ragu, tortellini, lasagna, parmigiano cheese, mortadella, coppa and balsamic vinegar -- all have roots here and the resulting regional dishes are truly sublime. Through dozens of meals at dozens of restaurants, I compiled this one-day dining guide to the culinary and sensory overload that is Emilia-Romagna. The only two requirements? Bring extra cash and arrive hungry. Really hungry. Eat Like a Local: Share your favorite spots for superb regional eats . A light, social start . The Italian breakfast or colazione, is much lighter than the American version. It involves a simple coffee and a pastry, often filled with custard, cream or chocolate. My Italian friends, Odette and Mauro Messori, took me to their favorite breakfast stop one morning. For four years, every single day, the Messoris have walked 15 minutes downtown to the Fashion CafÃ© (Via Massimo D'azeglio 34). This modern and unusual version of the typical Italian coffee shop is situated inside a bookstore. Mauro peruses books and orders his daily macchiato while Odette prefers a frothy and creamy cappuccino estivo. ""Le gente,"" or the people, however, are what Mauro loves most about his breakfast stop. In Italy, breakfast is more a social event than anything else, where you catch up with friends and start the day with hugs, handshakes and small talk. Pastry and coffee is more of an afterthought, but a really tasty one. I also stumbled upon a wonderful coffee bar during my stay, called Le Petit CafÃ© (Strada Maggiore 25), just a few minutes walk east of downtown. The coffee is excellent and prepared with great care, made better with a slice of fresh bread topped with a dollop of locally made marmellata. Delizioso. The real eating begins . Lunch in Italy was once regarded as the most important meal of the day. Now, as the cities and towns modernize and more of the younger people are working in offices rather than the fields, lunchtime has become less complex and time consuming. Unless of course, you're a tourist like myself and want to eat till your belly extends and your breath shortens. If that's the case, many restaurants still oblige. One such restaurant is All'Osteria Bottega (Via Santa Caterina 54), about a 20-minute walk from downtown on a quiet unassuming street. Plan to take your time here and arrive ravenous. My friend Vanessa and I ordered a regional white wine and enthusiastically awaited our antipasti: homemade pickled vegetables in olive oil which were perfectly balanced and not too acidic. Next arrived the famous Culatello di Zibello or regional Parma ham aged for one year along the Po River -- an area whose winter fogs and humid summers make the air unlike any other in the world, plus the local Parmigiano Reggiano cheese, aged 30 months. To taste the finest parmigiano cheese is not understood until tried, savored. Vanessa's stuffed zucchini with meatballs evoked memories of how her own Italian grandmother used to cook, while my freshly made rigatoni with a white ragout of small sausage meatballs, cannellini beans and rosemary was by far the most memorable pasta experience I had in Emilia-Romagna. You just can't believe food can taste this good. (Delicious local dishes tortellini in brodo and tagliatelli al ragu are also on the menu here.) Satiated, we passed on a second course in exchange for the hot chocolate cake with red currants. One fork piercing elicited a liquid chocolate so good I couldn't speak. I just about licked my plate clean, like any good Italian. An irresistible snack . Get up slowly. With a satisfied lethargy, walk along the pretty porticoes that are the backbone to this cosmopolitan city. After 30 minutes or so, I like to think you've walked long enough to deserve a gelato. Dating back to the 16th century in Italy, gelato is made primarily with milk rather than cream, giving it a lower milk-fat content than ice cream. It's denser than American ice cream with less air whipped into it, which intensifies the flavors. Stefino Bio is an innovative gelato shop, situated on Via Petroni close to the University, that uses all organic ingredients. Their specialties include chocolate and pistachio-based flavors. Try the wasabi gelato or chocolate with ginger. To eat more at this point seems almost inconceivable, but it's amazing what a late day leisurely stroll and an espresso can do. You sit down to rest in a pretty piazza, the stomach growls slightly and your next thought appears with an anxious, slow smile, ""Time for dinner!"" One more delicious meal . ""To give is to receive,"" is the mantra followed by the owner of Ristorante da Fabio, a cozy family-run restaurant that's located in the Castiglione area. Gluttons find true bliss here as dishes are brought out in succession, delivered in big, family style bowls. If any meal felt like an Italian feast, it was this dinner. Mozzarella di bufala, ricotta cheese, crusted bread, liver pate, baked tomatoes with cheesy breadcrumbs, celery salad, grilled eggplant, braised endive, roasted zucchini, mortadella, prosciutto ... Yes, we ate all of that, and that was just the antipasti. Great Italian food forces you to stop and take your time. We savored every bite, paused for audible and elongated 'mmmms,' and pressed on with mushroom risotto and fettuccine with pumpkin and pancetta. Both dishes reminded me that if you take deep breaths, you might make room for a little more. We drank, ate, drank, ate and finished our plates. Breathe ... In Bologna, you can get around quite well with English. But it is wise to learn a few words and phrases, like ""Basta"" (stop) ""Sono piena"" (I am full) or ""No ce la faccio piu"" (I can't take anymore). Feast in all these restaurants in just one day and you'll be repeating every one of these phrases. But the peculiar thing is, you'll head home, have a good slumber, wake up and want to do it all over again. Pasticcini anyone? Follow CNN Travel on Twitter @CNNTravel . Pamela Berger writes daily about southern artists and home design on her blog, Sweet Peach.","Emilia-Romagna's rich local ingredients have earned the region high praise in food circles .
From a simple cappuccino to a perfectly prepared pasta dish, Bologna holds many pleasures .
Visitors to the region should learn a few key phrases to keep from vastly overindulging .",ed35b08c2c1aa9221af02b6ca1e02c31df7d742a
"(CNN) -- For most of the day, Jason Biggs wasn't letting the Twitterverse judge whether his sarcastic quip about the Malaysia Airlines Flight 17 crash was funny. The ""Orange is the New Black"" actor stirred a Twitter storm after news reports confirmed that a Boeing 777 crashed in Ukraine with almost 300 people on board. Biggs joked, ""Anyone wanna buy my Malaysian Airlines frequent flier miles?"" The backlash came quickly with some saying the remark was too soon, and the event too sensitive, to joke about. ""Not cool, Not funny Mr. @JasonBiggs,"" @jorgemps wrote. Sharliq Grant @SGofDaRuSH said, ""too soon to joke man."" Biggs originally blasted back at his social media critics, unleashing an expletive-ridden tirade. ""Hey all you 'too soon' a--holes- it's a f--king joke. You don't have to think it's funny, or even be on my twitter page at all."" ""Truly- you losers are literally trying to find s--t to get angry about. Channel your issues elsewhere,"" he continued. ""The idea that I wouldnt have any empathy 4 the victims or their families because I make a joke is absolutely ridiculous. U know that, right?"" ""It's saddest for the victims and their families, obviously. But Malaysia Airlines is apparently a GREAT airline. Gonna be tough to recover."" Then in the evening, Biggs' previous comments about the incident were deleted and he issued a four-tweet apology: . 1) Hey all- ok, so- I am deleting my previous tweets. People were offended, and that was not my intent. Sorry to those of you that were. 2) This is obviously a horrible tragedy, and everyone-including myself- is sad and angry about it. Sending positive thoughts to the . 3) victims and their families. P.S. No one is making me send these tweets- I simply understand that my comments might have come off . 4). as insensitive and ill-timed. For that, I apologize. Biggs, who first became famous in 1999's ""American Pie,"" has a long history of controversial tweets, including a series of sexually explicit comments directed at Republican politicians and their wives during the 2012 election, which he defended at that time, too. Blogging for Esquire last year, Biggs explained why he loves his Twitter haters. ""You know what really gets me off? The hate. Oh, how I love the hate. Weird? Perhaps. But to me, watching people get riled up over the most trivial things is pure fking gold."" Did surface-to-air missile take down Malaysia Airlines Flight 17? U.S. official: Missile shot down Malaysia Airlines plane . Malaysia Airlines crash prompts flight detours . See more news content about comedians at CNN Comedy. CNN's Pete Janos contributed to this report.","Jason Biggs made a joke on Twitter about the Malaysia Airlines crash on July 17 .
Some people sent tweets back that they found the comment offensive .
Biggs defended himself at first, but has since deleted the tweets and apologized .",97d22215591d5da2c4342346ba72a8801526039b
"Washington (CNN) -- Attorney General Eric Holder says the Justice Department plans to expand a review of police tactics to update training, technology and other standards around the nation. The aim, in part, is to produce broad national recommendations to enhance officers' safety, help them deal with new threats and also boost the use of technology such as police car and body cameras. In the wake of complaints about police handling of protests in Ferguson, Missouri, critics likely will also push for new standards to address police crowd control tactics and the use of force. The protests followed the shooting death of unarmed teenager Michael Brown by a Ferguson police officer in August. Associations representing police officers and executives have supported the idea of a commission to review standards. Holder, who speaks to a gathering of police officers in Little Rock, Arkansas, on Wednesday, plans to announce his support for such a commission to do the most expansive review of police tactics in 50 years. Holder on Supreme Court's Ohio early voting decision: A 'step backward' Holder, in prepared remarks, said the goal of the ongoing review is to ""swiftly confront emerging threats, better address persistent challenges, and thoroughly examine the latest tools and technologies to enhance the safety, and the effectiveness, of law enforcement."" An ongoing review is already doing some of the work. But Holder says expanding it would ""consider the profession in a comprehensive way and to provide strong, national direction on a scale not seen since President Lyndon Johnson's Commission on Law Enforcement nearly half a century ago."" Excerpts of his speech were provided by the Justice Department before delivery. Holder's speech is also intended to mark the 20th anniversary of a landmark crime law that created the federal COPS grants program, which funds community policing in cities around the country.","Goal is to produce recommendations to help police deal with new threats .
Panel would also boost use of technology such as police car and body cameras .
Holder to announce support for the commission in Wednesday speech .
Critics will likely also want new standards for police use of force .",023d900e7ec5f82ab85139be235185117c8f560f
"SAN DIEGO, California (CNN)  -- What if we offered illegal immigrants a path to citizenship that included a stint in the U.S. military? Ruben Navarrette: Be wary of offering military service as a path to citizenship for illegal immigrants. The idea has been trumpeted by thoughtful people such as Max Boot, a fellow at the Council on Foreign Relations, who thinks this is the time for a ""freedom legion."" He's talking about a unit of the military made up entirely of the foreign-born -- including illegal immigrants -- where the compensation would include U.S. citizenship. About 70,000 foreign-born men and women serve in the U.S. armed forces, or about 5 percent of the total active-duty force, according to the Pentagon. Of those, nearly 30,000 -- or about 43 percent -- are not U.S. citizens. Roping illegal immigrants into military service could accomplish two goals at once: helping alleviate the military's recruitment worries while giving the undocumented a chance to prove that their commitment to this country extends beyond a paycheck. We're already talking about requiring illegal immigrants to learn English, pay fines, and return to their home countries to earn legal status. Why not, some say, raise the stakes and require men and women between 18 and 42 to serve a couple of years in the military to earn something even more precious: U.S. citizenship for themselves and their children? The idea appealed to a reader in upstate New York who called me to gauge my reaction. I told him that I hadn't made up my mind, but that the concept did fit with my view that any conferring of legal status be laden with onerous conditions so that it really is earned. To earn it, illegal immigrants should have to do everything but walk across broken glass. Still, I told him, I'm not sure how those who oppose comprehensive reform but support turning illegal immigrants into cannon fodder go about squaring that circle. Restrictionists and racists have argued that illegal immigrants are invading this country, and that they're a dangerous menace to society that is prone to all sorts of violent and criminal behavior. Of course, many native-born U.S. citizens are just as menacing. But for those who believe that illegal immigrants are inherently violent, do they really want to give these folks military training and a M-16, to help them graduate from menacing to lethal? After all, assuming they survive their stint in the military, they eventually have to return stateside. Then they're our problem. Consider the ghastly events in Newark, New Jersey, where three African-American students were killed execution-style and a fourth was shot in the head but survived. The accused ringleader is Jose Carranza, an illegal immigrant from Peru, who was previously charged with raping a 5-year-old girl and threatening her parents. Twice indicted by grand juries, Carranza slipped through the cracks and was released on bail. Authorities say that the 28-year-old construction worker led at least four other individuals in attacking the youths with a gun and a machete. If convicted, Carranza could get the death penalty. Glad to hear it. If half the things they say about this creep are true, Carranza belongs on death row. But guess what? He sure doesn't belong on an Army recruitment poster, or handling heavy artillery. Ruben Navarrette Jr. is a member of the editorial board of The San Diego Union-Tribune and a nationally syndicated columnist with the Washington Post Writers Group. The opinions expressed in this commentary are solely those of the writer.  E-mail to a friend .","Is it time for a military ""freedom legion,"" made up of all foreign-born troops?
Is military service as a way to citizenship for illegal immigrants a good idea?
Jose Carranza, accused in the Newark killings, makes the proposal problematic .
Illegal immigrants are considered dangerous menaces by some .",cfd67e5d82e46362118fc08277a3bc15163f4729
"LONDON, England (CNN) -- During the current economic crisis, high-flying women have been overlooked for promotion, according to a study out Tuesday. At the upper level of management, business is still dominated by men. The study, by U.S. nonprofit research group Catalyst, surveyed 873 MBA alumni who graduated between 1996 and 2007, asking how their careers had fared between November 2007 and June 2009. The results showed that overall, male and female MBAs have proved resilient to the recession and have fared equally well in the U.S., Canada and Asia, with 31 percent of surveyed women reporting that they had been promoted during that time period, compared to 36 percent of men. However in Europe, just 26 per cent of women were promoted, compared with 44 percent of men, according to the study published in the Harvard Business Review. According to the Harvard Business Review, of the U.S. Fortune 500 companies only two per cent of the CEOs are women, and only 15 per cent of the seats on their boards of directors are held by women. Professor Susan Vinnicombe is the director of the Center for International Women Business Leaders at Cranfield University School of Management in England. She told CNN that while it isn't clear why the figures for Europe in particular show such a gender discrepancy, it reflects discrimination faced by women business leaders in general. Read more business related features . ""There is a whole stream of research of male and female MBAs that systematically shows the more senior they get the bigger the disparities in salaries and promotion,"" she said. ""Immediately after the MBA -- at the mid level -- women do quite well, but as they progress upwards the disparities emerge and get wider. That's not just for MBAs, it's the function of men and women in the workforce in general."" When it comes to the top tier, women worldwide were much more likely than men to lose their jobs, with 19 percent of female senior executives losing their jobs, compared with six per cent of men. Eleanor Tabi Haller-Jorden, General Manager of Catalyst Europe told CNN that the discrepancy is probably not the result of the current economic malaise. ""These figures reflect what has been a challenge in Europe for a number years,"" she said. ""The talent pipeline in Europe is clearly not as robust for women. This study indicates that by and large this is not directly related to the economic crisis, but it may have magnified the discrepancy."" Haller-Jorden cites European corporate culture, perpetuation of gender-based stereotypes, exclusion of women from informal networks and a lack of role models as reasons behind the discrepancy. Cranfield University produces what it calls the ""Female FTSE Index,"" showing the percentage of female directors in Britain's top 100 companies. Vinnicombe says that in the last 10 years the number of female directors has hardly improved, increasing from seven per cent to just 11 percent. Vinnicombe adds that she has found anecdotal evidence that a number of senior women in the British banking sector have chosen to leave their jobs, rather than work in a ""high pressure, highly controlling"" work environment brought about by the economic crisis. The Catalyst study also shows that many MBAs aren't letting the economic crisis get in the way of career advancement. Overall, 34 percent of respondents had received a promotion and 35 percent made a lateral move. ""The data almost indicates business as usual, in highly unusual times for business,"" Haller-Jorden told CNN. The common perception might be that given the current economic uncertainty, employees would choose to play it safe rather than chance their luck in a volatile job market, but the study found that MBAs have been willing to risk career moves, with 20 percent of respondents changing jobs, 14 percent relocating and four percent starting their own business. Haller-Jorden said that MBAs represent ""high-potential employees"" who tend to be entrepreneurial and show a high level of initiative. She added that these individuals tend to be opportunistic when it comes to their careers, seeking out new developmental opportunities, exploring lateral moves, looking at options around relocating, and choosing other employment opportunities to make sure they aren't negatively impacted by recession. ""The results are sobering for a corporate sector which may have assumed that people would be grateful to have a job and wouldn't necessarily be exploring other options,"" she said. ""For companies to rest on their laurels and assume they don't need to worry about retention is a mistake.""","Study: High-flying women are missing out on promotion .
Discrepancy in female promotions may have been magnified by recession .
Elsewhere, male and female MBAs proving resistant to the economic crisis .
""High-potential employees"" willing to change roles, despite harsh job market .",dfdb02eb1e3b47005d831d1aabdf5f502bc723be
"Washington (CNN) -- With less than a month until Election Day, Sen. Mary Landrieu is changing her reelection campaign's leadership. The Louisiana Democrat shook up her campaign staff, bringing in a new campaign manager and calling up former and current Senate staffers to help her beat back challenges from two Republicans in the state's jungle primary-style election, the New Orleans Times-Picayune first reported Wednesday. The changes come as Landrieu faces slimming odds that she will win 50% of votes to avoid a runoff election. Ryan Berni, who ran her brother New Orleans Mayor Mitch Landrieu's reelection campaign earlier this year, is now leading the reelection bid, and Landrieu also rang her former chief of staff Norma Jane Sabiston to advise the campaign. Current campaign manager Adam Sullivan will stay on as a senior adviser to the campaign. Landrieu campaign spokesman Fabien Levy would not say why specifically Sullivan was replaced. ""As Senator Landrieu has done in all of her races, she is bringing on some of her long-time and trusted advisers to assist during the last month of the race to lead us to victory on November 4.,"" Landrieu campaign spokesman Fabien Levy told CNN in an email. Senator reimburses federal government more than $30,000 in travel . Two Landrieu Senate staffers, her state director and Washington communications director, are also taking leaves of absence to bolster their boss's campaign. Landrieu has faced an uphill climb in her reelection bid this year and the challenge for her new staff will be to help Landrieu crack the 50% threshold needed to avoid a December runoff. That seems unlikely according to the latest CNN/ORC poll, that showed her support stood at 43%, with Rep. Bill Cassidy coming in a close second with 40%. A runoff election between the two could favor Cassidy, who would be able to regain votes lost to the third candidate, tea party Republican Rob Maness. That election would be close though, with the CNN/ORC poll giving Cassidy just a 3-point lead in an eventual runoff with the incumbent Senator. Congressman: Reid runs the Senate 'like a plantation'","Landrieu's new campaign manager Ryan Berni also managed her brother's mayoral reelection campaign.
Current campaign manager Adam Sullivan will stay on to advise the campaign.
In the latest CNN/ORC poll, Landrieu seems unlikely to avoid a December runoff.",51d38f96e5550a0ab99f45fbd3283644241074b8
"(CNN) -- â€ªIndia: you either love it or hate it. Or one day you wake up and realize where you fit into India and where India fits into you. The country of 1.2 billion draws more than 7 million tourists a year, but there's far more to gain than spiritual enlightenment and an expanded waistline. Home to 28 states and 7 union territories, India contains more than 800 dialects and can lay claim to some of the most varied sites in the world. From Kerala's backwaters to Tamil Nadu's temples, and Rajasthan's deserts to Kanchenjunga, the third highest mountain in the world, there are endless superlatives to go around. Here are 10. More: 10 things Italy does better than anywhere else . 1. Barbers . In India, a simple hair cut is anything but. Barbers will take their scissors to wayward eyebrows, tufts of ear hair and nostrils. That's just the beginning. Once the customer is shorn, wet-wiped and toweled off, barbers begin a firm head, neck and shoulder massage, which can descend into facial slapping and skull-pounding known as ""champi,"" which is where the word ""shampoo"" comes from. Be warned: their signature move is a swift neck crack, which can come as a shock to first-timers. More: Insider Guide: Best of Mumbai . 2. Enterprising street vendors . India's street vendors sell the usual wares, from fake DVDs to earrings to bags of masala popcorn and roasted peanuts. But there's also ear-cleaning, street dentistry and pavement astrology. Vendors possessing the presence of mind to seize any opportunity -- last year when Starbucks opened in Mumbai, the queues were so long, a tea-vendor set up shop outside and sold his wares to waiting customers. More: 10 classic Indianisms: 'Doing the needful' and more . 3. Old world train travel . This year marks 160 years since the birth of Indian Railways, which carries more than 20 million passengers a day along 65,000 kilometers of track. Thundering through cities, inching past villages, snaking along coastlines and climbing mountains, the network of toy trains, luxury trains, Shatabdi speed trains and commuter trains is lovingly known as ""the lifeline of a nation."" In terms of safety, however, there's still far to go, owing to the trains' decrepit state, unmanned crossings and lack of government attention. Tip: travelers should choose the new derailment-proof Duronto trains -- there's no better way to see the country. More: 10 things the U.S. does better than anywhere else . 4. Notorious celebrities . Hollywood stars have nothing on Bollywood stars when it comes to entourages, paparazzi and fanatic followings. They might endorse skin-lightening creams, produce terrible films and become embroiled in one scandal after another, but almost nothing can't dim their stardom. Current fave Sunny Leone -- a former pediatric nurse trainee in Orange Country turned porn star and now mainstream actress -- is the most searched celebrity on the Internet, racking up 35 million searches in India this year. 5. Accessorizing . From Hyderabad pearls to Jaipuri gems, intricate Indian jewelry is coveted the world over, and local women are usually dripping in it. In the markets in Rajasthan, maids sweep temples and Rabari tribeswomen in Gujarat effortlessly carry buckets, mop floors and balance heavy loads -- all while wearing five-inch diameter nose rings, toe-rings, glass bangles to the elbow and gold necklaces swinging by their bellies. More: India's palace hotels . 6. Comfort food . From Mumbai's Mohammed Ali Road for kebabs to Amritsar's Lawrence Road for Makhan Fish, India's addictive food leaves no room for worries over waistlines. Steaming chicken kathi rolls, crunchy sweet and sour bhel puri or creamy lassi from even the starkest of roadside shacks are bewilderingly tasty and satisfying. 7. Gesticulating . India has more than 800 dialects, but it's the head-shaking and wrist-flicking gestures that are the most dramatic means of communication and an inherent part of an Indian's genetic makeup. In South India, pointing a thumb toward the mouth can mean anything from ""what do you want?"" to ""have you eaten?"" To make matters more confusing, Indians will often shake their heads from right to left to signify that they are, in fact, following what you're saying and agreeing, rather than disagreeing. 8. Obsessing over cricket . When the British left India, they left two real legacies: the railways and cricket. Not just the preserve of the upper classes wearing club ties, drinking Pimms and eating cucumber sandwiches, cricket in India is a way of life, enjoyed by every class, age and sex, while cricketers are revered as gods. Watching a live Indian Premier League match is a nighttime floodlit spectacle featuring semi-clad cheerleaders, fog horns, fireworks in the crowds, drummers and, of course, with a brand value of just less than $3 billion, a lot of extravagantly rich cricket players. More: 9 of the world's most heated rivalries (including India vs. Pakistan cricket) 9. Festivals . With so many religions and cultures existing side by side in India, it's rare for a week to go by without some sort of celebration. Indians will normally extend invitations to anyone and everyone from next door neighbors to stray travelers who they may have met that morning on a train. It's wise to bring along a change of clothes when invited to share mutton biryani during Eid or set off Lakshmi banger fireworks in the street at Diwali or be doused in colored water during Holi, the festival of spring. More: 10 classic Indianisms: 'Doing the needful' and more . 10. Cities in the mountains . India's cities in the mountains, or ""hill stations,"" are walkers' havens. Less well known than other hill stations, Matheran is one of many we love. Hidden between the jungle-topped Sahyadri hills 80 kilometers east of Mumbai, it was originally used by the British to escape the Bombay heat, and is free from fume-spewing vehicles while being accessible on horseback, on foot or by the narrow-gauge toy train that trundles along tiny tracks. Recommended: picnicking on Charlotte Lake, lookouts at Celia Point and chikki (a sweet made from groundnuts and jaggery) at Nariman Chikki Mart. Editor's note: An earlier version of this piece incorrectly stated India's inbound tourism data. According to the UNWTO, in 2012 India had 6.649 million tourist arrivals.","Head-shaking and wrist-flicking gestures are part of an Indian's genetic makeup .
Indian women can do the most difficult of tasks while dripping with jewelry .
Indian Railways carries more than 20 million passengers each day and marks its 160th anniversary this year .",b09bd5d897ef3b24b4d80dd391b3e0319206d179
"(CNN) -- July 8 will mark the start of the final space shuttle mission and the end of an era, NASA announced Tuesday. The U.S. space agency announced the date for the final flight of Atlantis following a flight readiness review at Kennedy Space Center in Cape Canaveral, Florida. If nothing delays the countdown, the shuttle would depart at 11:26 a.m. The 12-day mission will be the 135th and final flight of the space shuttle program. Atlantis is scheduled to deliver spare parts and supplies to the International Space Station to help keep the orbital lab going, NASA said. It also will fly an experimental rig to test tools and techniques to robotically refuel satellites in space, according to the agency. After the shuttle program is grounded, NASA plans to temporarily use Russian spacecraft to ferry NASA astronauts to the space station.","Atlantis is to blast off at 11:26 a.m. on July 8 .
The 12-day mission will be the final flight for NASA's space shuttle program .",bc3f8de4aa9b8266626cece9dcda548f8e9593cc
